doc_id,text
952,makes senator sanders aspiration aspiration
953,congress white house dominated corporate elite unbelievable amounts money influence political economic life country i’m dominated guys i’ll beat
954,sunday join
955,voters judge record record pro union pro worker hear recap democratic debate hearthebern
956,campaign class billionaires buy elections fight fight stop corruption corporate greed families security deserve
957,powerful people medicare impossible idea stand profit defending corrupt corporate run health care system
958,political media elites write campaign fine individual contributions campaign history people win
959,setting goal million calls iowa caucus apparently wasn’t weeks million calls we’re setting goal reach million calls
960,future belongs rich powerful that’s future stand accomplish
961,i’m proud endorse color
962,climate crisis worse pass green deal
963,days left hit goal million calls sign shift
964,workers fight win congratulations
965,ive ill fix corrupt system youre taking money
966,congratulations teachers dedham massachusetts dedham education association
967,happy bandi chhor divas sikh families celebrating loved peace prosperity
